stid	a1	a2	a3	a4	a5	a6	a7
Spne-ST-72	Spne-gki-2	Spne-spi-9	Spne-aroE-2	Spne-ddl-1	Spne-gdh-13	Spne-recP-4	Spne-xpt-4
Spne-ST-73	Spne-gki-2	Spne-spi-6	Spne-aroE-2	Spne-ddl-1	Spne-gdh-13	Spne-recP-15	Spne-xpt-1
Spne-ST-74	Spne-gki-4	Spne-spi-6	Spne-aroE-2	Spne-ddl-14	Spne-gdh-13	Spne-recP-1	Spne-xpt-6
Spne-ST-75	Spne-gki-8	Spne-spi-25	Spne-aroE-2	Spne-ddl-8	Spne-gdh-13	Spne-recP-25	Spne-xpt-6
Spne-ST-76	Spne-gki-9	Spne-spi-6	Spne-aroE-2	Spne-ddl-42	Spne-gdh-13	Spne-recP-15	Spne-xpt-19
Spne-ST-77	Spne-gki-4	Spne-spi-1	Spne-aroE-2	Spne-ddl-14	Spne-gdh-14	Spne-recP-12	Spne-xpt-1
Spne-ST-78	Spne-gki-2	Spne-spi-9	Spne-aroE-2	Spne-ddl-31	Spne-gdh-24	Spne-recP-4	Spne-xpt-4
Spne-ST-79	Spne-gki-2	Spne-spi-9	Spne-aroE-2	Spne-ddl-31	Spne-gdh-27	Spne-recP-4	Spne-xpt-4
Spne-ST-80	Spne-gki-2	Spne-spi-9	Spne-aroE-2	Spne-ddl-31	Spne-gdh-27	Spne-recP-4	Spne-xpt-32
Spne-ST-81	Spne-gki-2	Spne-spi-4	Spne-aroE-4	Spne-ddl-1	Spne-gdh-4	Spne-recP-4	Spne-xpt-1
Spne-ST-82	Spne-gki-2	Spne-spi-5	Spne-aroE-4	Spne-ddl-1	Spne-gdh-4	Spne-recP-4	Spne-xpt-1
Spne-ST-83	Spne-gki-2	Spne-spi-6	Spne-aroE-4	Spne-ddl-1	Spne-gdh-4	Spne-recP-4	Spne-xpt-1
Spne-ST-84	Spne-gki-2	Spne-spi-8	Spne-aroE-4	Spne-ddl-1	Spne-gdh-4	Spne-recP-4	Spne-xpt-1
Spne-ST-85	Spne-gki-2	Spne-spi-4	Spne-aroE-4	Spne-ddl-47	Spne-gdh-4	Spne-recP-4	Spne-xpt-1
Spne-ST-86	Spne-gki-7	Spne-spi-8	Spne-aroE-5	Spne-ddl-7	Spne-gdh-5	Spne-recP-6	Spne-xpt-5
Spne-ST-87	Spne-gki-7	Spne-spi-8	Spne-aroE-5	Spne-ddl-4	Spne-gdh-5	Spne-recP-7	Spne-xpt-5
Spne-ST-88	Spne-gki-7	Spne-spi-8	Spne-aroE-5	Spne-ddl-7	Spne-gdh-5	Spne-recP-7	Spne-xpt-5
Spne-ST-89	Spne-gki-7	Spne-spi-8	Spne-aroE-5	Spne-ddl-1	Spne-gdh-5	Spne-recP-7	Spne-xpt-5
Spne-ST-90	Spne-gki-1	Spne-spi-6	Spne-aroE-5	Spne-ddl-4	Spne-gdh-6	Spne-recP-2	Spne-xpt-3
Spne-ST-91	Spne-gki-1	Spne-spi-6	Spne-aroE-5	Spne-ddl-48	Spne-gdh-6	Spne-recP-2	Spne-xpt-3
Spne-ST-92	Spne-gki-1	Spne-spi-34	Spne-aroE-5	Spne-ddl-4	Spne-gdh-6	Spne-recP-2	Spne-xpt-3
Spne-ST-93	Spne-gki-1	Spne-spi-6	Spne-aroE-5	Spne-ddl-4	Spne-gdh-6	Spne-recP-15	Spne-xpt-3
Spne-ST-94	Spne-gki-1	Spne-spi-6	Spne-aroE-5	Spne-ddl-54	Spne-gdh-6	Spne-recP-2	Spne-xpt-3
Spne-ST-95	Spne-gki-33	Spne-spi-6	Spne-aroE-5	Spne-ddl-4	Spne-gdh-6	Spne-recP-2	Spne-xpt-3
Spne-ST-96	Spne-gki-39	Spne-spi-6	Spne-aroE-5	Spne-ddl-4	Spne-gdh-6	Spne-recP-2	Spne-xpt-3
Spne-ST-97	Spne-gki-4	Spne-spi-10	Spne-aroE-5	Spne-ddl-27	Spne-gdh-7	Spne-recP-2	Spne-xpt-1
Spne-ST-98	Spne-gki-4	Spne-spi-10	Spne-aroE-5	Spne-ddl-27	Spne-gdh-7	Spne-recP-2	Spne-xpt-10
Spne-ST-99	Spne-gki-4	Spne-spi-6	Spne-aroE-5	Spne-ddl-31	Spne-gdh-8	Spne-recP-16	Spne-xpt-1
Spne-ST-100	Spne-gki-29	Spne-spi-9	Spne-aroE-5	Spne-ddl-18	Spne-gdh-12	Spne-recP-12	Spne-xpt-39
Spne-ST-101	Spne-gki-1	Spne-spi-6	Spne-aroE-5	Spne-ddl-18	Spne-gdh-13	Spne-recP-1	Spne-xpt-41
Spne-ST-102	Spne-gki-11	Spne-spi-15	Spne-aroE-5	Spne-ddl-19	Spne-gdh-13	Spne-recP-4	Spne-xpt-12
Spne-ST-103	Spne-gki-38	Spne-spi-6	Spne-aroE-5	Spne-ddl-18	Spne-gdh-13	Spne-recP-1	Spne-xpt-1
Spne-ST-104	Spne-gki-41	Spne-spi-6	Spne-aroE-5	Spne-ddl-4	Spne-gdh-6	Spne-recP-2	Spne-xpt-3
Spne-ST-105	Spne-gki-4	Spne-spi-6	Spne-aroE-5	Spne-ddl-6	Spne-gdh-15	Spne-recP-1	Spne-xpt-1
Spne-ST-106	Spne-gki-7	Spne-spi-8	Spne-aroE-5	Spne-ddl-7	Spne-gdh-16	Spne-recP-7	Spne-xpt-5
Spne-ST-107	Spne-gki-2	Spne-spi-6	Spne-aroE-6	Spne-ddl-9	Spne-gdh-5	Spne-recP-7	Spne-xpt-1
Spne-ST-108	Spne-gki-5	Spne-spi-7	Spne-aroE-6	Spne-ddl-5	Spne-gdh-7	Spne-recP-5	Spne-xpt-3
Spne-ST-109	Spne-gki-1	Spne-spi-27	Spne-aroE-6	Spne-ddl-5	Spne-gdh-25	Spne-recP-5	Spne-xpt-29
Spne-ST-110	Spne-gki-1	Spne-spi-10	Spne-aroE-7	Spne-ddl-21	Spne-gdh-2	Spne-recP-5	Spne-xpt-1
Spne-ST-111	Spne-gki-1	Spne-spi-6	Spne-aroE-7	Spne-ddl-6	Spne-gdh-2	Spne-recP-10	Spne-xpt-1
Spne-ST-112	Spne-gki-1	Spne-spi-6	Spne-aroE-7	Spne-ddl-30	Spne-gdh-2	Spne-recP-1	Spne-xpt-1
Spne-ST-113	Spne-gki-1	Spne-spi-10	Spne-aroE-7	Spne-ddl-21	Spne-gdh-2	Spne-recP-1	Spne-xpt-1
Spne-ST-114	Spne-gki-1	Spne-spi-24	Spne-aroE-7	Spne-ddl-21	Spne-gdh-2	Spne-recP-1	Spne-xpt-1
Spne-ST-115	Spne-gki-19	Spne-spi-30	Spne-aroE-15	Spne-ddl-39	Spne-gdh-16	Spne-recP-15	Spne-xpt-20
Spne-ST-116	Spne-gki-1	Spne-spi-10	Spne-aroE-7	Spne-ddl-21	Spne-gdh-2	Spne-recP-13	Spne-xpt-1
Spne-ST-117	Spne-gki-4	Spne-spi-10	Spne-aroE-7	Spne-ddl-11	Spne-gdh-2	Spne-recP-4	Spne-xpt-1
Spne-ST-118	Spne-gki-4	Spne-spi-22	Spne-aroE-7	Spne-ddl-28	Spne-gdh-2	Spne-recP-2	Spne-xpt-20
Spne-ST-119	Spne-gki-4	Spne-spi-10	Spne-aroE-7	Spne-ddl-21	Spne-gdh-2	Spne-recP-19	Spne-xpt-10
Spne-ST-120	Spne-gki-24	Spne-spi-10	Spne-aroE-7	Spne-ddl-21	Spne-gdh-2	Spne-recP-1	Spne-xpt-24
Spne-ST-121	Spne-gki-25	Spne-spi-10	Spne-aroE-7	Spne-ddl-21	Spne-gdh-2	Spne-recP-1	Spne-xpt-1
Spne-ST-122	Spne-gki-29	Spne-spi-10	Spne-aroE-7	Spne-ddl-21	Spne-gdh-2	Spne-recP-1	Spne-xpt-1
Spne-ST-123	Spne-gki-40	Spne-spi-10	Spne-aroE-7	Spne-ddl-45	Spne-gdh-2	Spne-recP-1	Spne-xpt-1
Spne-ST-124	Spne-gki-1	Spne-spi-14	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-8	Spne-xpt-11
Spne-ST-125	Spne-gki-1	Spne-spi-1	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-8	Spne-xpt-11
Spne-ST-126	Spne-gki-1	Spne-spi-6	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-8	Spne-xpt-11
Spne-ST-127	Spne-gki-1	Spne-spi-9	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-8	Spne-xpt-11
Spne-ST-128	Spne-gki-1	Spne-spi-10	Spne-aroE-7	Spne-ddl-15	Spne-gdh-5	Spne-recP-5	Spne-xpt-7
Spne-ST-129	Spne-gki-1	Spne-spi-14	Spne-aroE-7	Spne-ddl-5	Spne-gdh-5	Spne-recP-8	Spne-xpt-11
Spne-ST-130	Spne-gki-1	Spne-spi-14	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-8	Spne-xpt-14
Spne-ST-131	Spne-gki-1	Spne-spi-22	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-8	Spne-xpt-11
Spne-ST-132	Spne-gki-1	Spne-spi-10	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-8	Spne-xpt-11
Spne-ST-133	Spne-gki-1	Spne-spi-10	Spne-aroE-7	Spne-ddl-45	Spne-gdh-5	Spne-recP-1	Spne-xpt-1
Spne-ST-134	Spne-gki-1	Spne-spi-14	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-8	Spne-xpt-1
Spne-ST-135	Spne-gki-4	Spne-spi-6	Spne-aroE-7	Spne-ddl-46	Spne-gdh-5	Spne-recP-12	Spne-xpt-20
Spne-ST-136	Spne-gki-4	Spne-spi-6	Spne-aroE-7	Spne-ddl-46	Spne-gdh-5	Spne-recP-1	Spne-xpt-20
Spne-ST-137	Spne-gki-8	Spne-spi-5	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-5	Spne-xpt-1
Spne-ST-138	Spne-gki-8	Spne-spi-10	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-5	Spne-xpt-6
Spne-ST-139	Spne-gki-8	Spne-spi-5	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-5	Spne-xpt-6
Spne-ST-140	Spne-gki-8	Spne-spi-10	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-18	Spne-xpt-6
Spne-ST-141	Spne-gki-8	Spne-spi-6	Spne-aroE-7	Spne-ddl-27	Spne-gdh-5	Spne-recP-8	Spne-xpt-6
Spne-ST-142	Spne-gki-8	Spne-spi-6	Spne-aroE-7	Spne-ddl-8	Spne-gdh-5	Spne-recP-6	Spne-xpt-12
Spne-ST-143	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-1	Spne-gdh-5	Spne-recP-18	Spne-xpt-8
Spne-ST-144	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-1	Spne-gdh-5	Spne-recP-1	Spne-xpt-8
Spne-ST-145	Spne-gki-1	Spne-spi-6	Spne-aroE-7	Spne-ddl-14	Spne-gdh-6	Spne-recP-1	Spne-xpt-15
Spne-ST-146	Spne-gki-1	Spne-spi-6	Spne-aroE-7	Spne-ddl-14	Spne-gdh-6	Spne-recP-2	Spne-xpt-15
Spne-ST-147	Spne-gki-1	Spne-spi-6	Spne-aroE-7	Spne-ddl-23	Spne-gdh-6	Spne-recP-2	Spne-xpt-1
Spne-ST-148	Spne-gki-1	Spne-spi-27	Spne-aroE-7	Spne-ddl-14	Spne-gdh-2	Spne-recP-10	Spne-xpt-4
Spne-ST-149	Spne-gki-1	Spne-spi-15	Spne-aroE-7	Spne-ddl-50	Spne-gdh-8	Spne-recP-1	Spne-xpt-14
Spne-ST-150	Spne-gki-8	Spne-spi-6	Spne-aroE-7	Spne-ddl-8	Spne-gdh-9	Spne-recP-6	Spne-xpt-6
Spne-ST-151	Spne-gki-8	Spne-spi-10	Spne-aroE-7	Spne-ddl-14	Spne-gdh-9	Spne-recP-5	Spne-xpt-6
Spne-ST-152	Spne-gki-1	Spne-spi-6	Spne-aroE-7	Spne-ddl-14	Spne-gdh-10	Spne-recP-1	Spne-xpt-31
Spne-ST-153	Spne-gki-19	Spne-spi-14	Spne-aroE-7	Spne-ddl-1	Spne-gdh-10	Spne-recP-16	Spne-xpt-7
Spne-ST-154	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-14	Spne-gdh-11	Spne-recP-5	Spne-xpt-8
Spne-ST-155	Spne-gki-10	Spne-spi-5	Spne-aroE-7	Spne-ddl-1	Spne-gdh-11	Spne-recP-1	Spne-xpt-18
Spne-ST-156	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-1	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-157	Spne-gki-10	Spne-spi-1	Spne-aroE-7	Spne-ddl-1	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-158	Spne-gki-10	Spne-spi-20	Spne-aroE-7	Spne-ddl-1	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-159	Spne-gki-10	Spne-spi-1	Spne-aroE-7	Spne-ddl-14	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-160	Spne-gki-10	Spne-spi-21	Spne-aroE-7	Spne-ddl-1	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-161	Spne-gki-10	Spne-spi-10	Spne-aroE-7	Spne-ddl-14	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-162	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-14	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-163	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-14	Spne-gdh-11	Spne-recP-12	Spne-xpt-8
Spne-ST-164	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-1	Spne-gdh-11	Spne-recP-1	Spne-xpt-34
Spne-ST-165	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-14	Spne-gdh-11	Spne-recP-6	Spne-xpt-8
Spne-ST-166	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-1	Spne-gdh-11	Spne-recP-1	Spne-xpt-1
Spne-ST-167	Spne-gki-10	Spne-spi-4	Spne-aroE-7	Spne-ddl-1	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-168	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-1	Spne-gdh-11	Spne-recP-1	Spne-xpt-42
Spne-ST-169	Spne-gki-1	Spne-spi-5	Spne-aroE-7	Spne-ddl-8	Spne-gdh-13	Spne-recP-6	Spne-xpt-6
Spne-ST-170	Spne-gki-4	Spne-spi-10	Spne-aroE-7	Spne-ddl-14	Spne-gdh-13	Spne-recP-6	Spne-xpt-6
Spne-ST-171	Spne-gki-8	Spne-spi-6	Spne-aroE-7	Spne-ddl-14	Spne-gdh-13	Spne-recP-6	Spne-xpt-6
Spne-ST-172	Spne-gki-8	Spne-spi-25	Spne-aroE-7	Spne-ddl-8	Spne-gdh-13	Spne-recP-6	Spne-xpt-6
Spne-ST-173	Spne-gki-8	Spne-spi-10	Spne-aroE-7	Spne-ddl-36	Spne-gdh-13	Spne-recP-1	Spne-xpt-6
Spne-ST-174	Spne-gki-8	Spne-spi-29	Spne-aroE-7	Spne-ddl-36	Spne-gdh-13	Spne-recP-1	Spne-xpt-6
Spne-ST-175	Spne-gki-4	Spne-spi-10	Spne-aroE-7	Spne-ddl-55	Spne-gdh-5	Spne-recP-26	Spne-xpt-3
Spne-ST-176	Spne-gki-8	Spne-spi-10	Spne-aroE-7	Spne-ddl-14	Spne-gdh-13	Spne-recP-6	Spne-xpt-6
Spne-ST-177	Spne-gki-4	Spne-spi-1	Spne-aroE-7	Spne-ddl-14	Spne-gdh-14	Spne-recP-12	Spne-xpt-1
Spne-ST-178	Spne-gki-4	Spne-spi-1	Spne-aroE-7	Spne-ddl-8	Spne-gdh-14	Spne-recP-12	Spne-xpt-14
Spne-ST-179	Spne-gki-40	Spne-spi-1	Spne-aroE-7	Spne-ddl-14	Spne-gdh-14	Spne-recP-12	Spne-xpt-1
Spne-ST-180	Spne-gki-2	Spne-spi-6	Spne-aroE-7	Spne-ddl-22	Spne-gdh-15	Spne-recP-10	Spne-xpt-1
Spne-ST-181	Spne-gki-2	Spne-spi-10	Spne-aroE-7	Spne-ddl-22	Spne-gdh-15	Spne-recP-10	Spne-xpt-1
Spne-ST-182	Spne-gki-2	Spne-spi-7	Spne-aroE-7	Spne-ddl-22	Spne-gdh-15	Spne-recP-10	Spne-xpt-1
Spne-ST-183	Spne-gki-27	Spne-spi-6	Spne-aroE-7	Spne-ddl-22	Spne-gdh-15	Spne-recP-10	Spne-xpt-1
